seri;model;titles;year;km;color;prices;date;location
911;Carrera 4S;2021 PORSCHE 911 CARRERA 4S PDK-LIFT-SO ĞUTMA-SPOR EGZOZ-RADAR;2021;25.000;Siyah;12.500.000 TL;"02 Ocak
2023";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;VİP OTO'DAN 2012 MODEL PORSCHE PANAMERA DİZEL BAYİ ÇIKIŞLI;2012;258.000;Beyaz;2.450.000 TL;"02 Ocak
2023";"Ankara
Akyurt"
Taycan;4S;'X-CLUSİVE 2020 PORSCHE TAYCAN 4S BOYASIZ -İTHAL-(TAM ÖTV);2020;6.950;Beyaz;5.100.000 TL;"02 Ocak
2023";"İstanbul
Sarıyer"
Panamera;Panamera GTS;MİLHAN MOTORS 2012 PANAMERA GTS-AIRMATIC-SPOR EGZOZ;2012;170.000;Siyah;4.150.000 TL;"02 Ocak
2023";"İstanbul
Bahçelievler"
Panamera;Panamera 4 E-Hybrid;-AUTO CARE-HATASIZ/BOYASIZ /ISITMA/SOĞUTMA/SPOR EGSOZ/4-E HYBRİD;2019;35.000;Siyah;8.390.000 TL;"02 Ocak
2023";"Bursa
Nilüfer"
Taycan;Turbo;SS MOTORS 2020 TAYCAN TURBO-Y.EKRANI-K.NOK­TA-BURMESTER-10.449 KM;2020;10.449;Siyah;5.250.000 TL;"02 Ocak
2023";"İstanbul
Şişli"
Panamera;Panamera Diesel;EFE PLAZADAN 2012 PANAMERA+94.000KM+HA­TASIZ+TRAMRSZ+BOSE+4 KOLT;2012;94.000;Siyah;2.750.000 TL;"02 Ocak
2023";"Hatay
Antakya"
Taycan;4S Performance Plus;ÇİFTKURTLAR PLAZA'DAN - 2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020;8.000;Gri;5.200.000 TL;"02 Ocak
2023";"İstanbul
Sarıyer"
911;Carrera 4S;2009 CARRERA 4S PDK-BOSE-SUNROOF -CHORONO-HATASIZ 52.BİN KM DE;2009;52.000;Beyaz;3.850.000 TL;"02 Ocak
2023";"İstanbul
Beykoz"
911;Carrera;AKGÜN-2015 PORSCHE-911 CARRERA-BOSE-SOĞ­UMA-CHRONO-BAYİ;2015;20.700;Beyaz;6.500.000 TL;"02 Ocak
2023";"Ankara
Çankaya"
Taycan;4S Performance Plus;2021 TAYCAN 4S -'O'km - Performance P+21 Jant+Bose+Ch­rona+Soğutm;2021;1.001;Füme;5.569.000 TL;"02 Ocak
2023";"İstanbul
Küçükçekmece"
Panamera;Panamera Diesel;175 KM DE BOSS SES SİSTEMİ 4 BÖLGE ISITMA SOĞUTMA VS VS;2012;175.000;Beyaz;2.550.000 TL;"02 Ocak
2023";"Eskişehir
Odunpazarı"
Panamera;Panamera 4 E-Hybrid;ICARUS MOTORS PORSHE PANAMERA 4E HYBRID/ MASAJ/SPORT DESIGN;2021;7.500;Siyah;10.125.000 TL;"02 Ocak
2023";"İstanbul
Avcılar"
Cayman;Cayman;TARGET MOTORS 2014 PORSCHE CAYMAN 2.7 PDK BAYİİ;2014;86.000;Siyah;2.550.000 TL;"01 Ocak
2023";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;ARS MOTORS PORSCHE PANAMERA,SOĞUTMA,A İR,NAVİ,BOSE,FULL;2012;240.000;Beyaz;2.375.000 TL;"01 Ocak
2023";"Bursa
Nilüfer"
Panamera;Panamera Diesel;MM MOTORS 2014 PORSCHE PANEMARA DİESEL BOYASIZ BAYİİ;2014;180.000;Kırmızı;4.374.000 TL;"01 Ocak
2023";"İstanbul
Güngören"
Taycan;4S Performance Plus;Yaşarlar Galeri Farkıyla..TAYCAN SPORT DESİNG 21 JANT İÇ KIRMIZI;2020;19.000;Beyaz;6.450.000 TL;"01 Ocak
2023";"Konya
Karatay"
Cayman;Cayman;TARGET MOTORS 2007 PORSCHE CAYMAN 2.7;2007;109.000;Gri;1.490.000 TL;"01 Ocak
2023";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;2012 PORSCHE PANAMERA DİZEL HATASIZ BAYİ;2012;175.000;Beyaz;2.725.000 TL;"01 Ocak
2023";"Van
Edremit"
911;Turbo S;GENÇLER PLAZA-2018-911 -TURBOS-BAYİ-9 .800KM-GARANTİ DVM-BURMESTER;2018;9.800;Gri;13.950.000 TL;"01 Ocak
2023";"Ankara
Çankaya"
Panamera;Panamera Diesel;ZEUS MOTORS'DAN HATASIZ PANAMERA DİESEL 3.0 V.BARIŞLI;2012;225.000;Siyah;2.450.000 TL;"01 Ocak
2023";"İzmir
Güzelbahçe"
Panamera;Panamera 4;PAMİROL - 2018 - PANAMERA 4 - DOĞUŞ ÇIKIŞLI;2018;36.000;Beyaz;7.250.000 TL;"01 Ocak
2023";"Bursa
Mudanya"
Panamera;Panamera Diesel;BAYİİ 2013/7. AY ÇIKIŞLI 70 BİN KM'DE 4 BÖLGE KLİMA+BOSE;2012;70.000;Siyah;3.170.000 TL;"01 Ocak
2023";"İzmir
Kemalpaşa"
Panamera;Panamera Diesel;CVK MOTORS 2012 PORSCHE PANAMERA 3.0 DİESEL 220.000 KM'DE;2012;220.000;Siyah;1.805.000 TL;"01 Ocak
2023";"İstanbul
Esenyurt"
Taycan;Turbo S;mindusMOTORS DOĞUŞ KARBON SPORT DESİGN SERAMİK FREN BOSE SOĞUTMA;2021;16.500;Kırmızı;8.900.000 TL;"01 Ocak
2023";"İstanbul
Esenyurt"
Taycan;4S Performance Plus;2021 HATASIZ BOYASIZ TAM ÖTV GARANTİLİ PERFORMANS PLUS 571 HP;2021;17.000;Siyah;6.495.000 TL;"01 Ocak
2023";"Antalya
Alanya"
911;Carrera 4 GTS;MARS CAR DAN 2022 CARRERA 4 GTS CABRIO-LFT-CAR­BN-SĞTM-SPREGZ %18;2022;0;Siyah;14.150.000 TL;"01 Ocak
2023";"İstanbul
Kadıköy"
Panamera;Panamera 4S;BAYİ ÇIKIŞLI 3.0 4X4 MOTOR 420 HP VAKUM CHRONO SPORT MAKYAJLI;2013;72.000;Siyah;3.675.000 TL;"01 Ocak
2023";"Samsun
Atakum"
Panamera;Panamera Diesel;2013 BAYİ PANAMERA DİESEL PLATİNİUM EDİTİON 3.0 300HP TAM DOLU;2013;189.000;Beyaz;2.880.000 TL;"01 Ocak
2023";"İstanbul
Sarıyer"
Panamera;Panamera Diesel;BAYİ ÇIKIŞLI BAYİ BAKIMLI HATASIZ BOYASIZ PORSCHE PANAMERA;2013;173.000;Kahverengi;3.500.000 TL;"01 Ocak
2023";"İstanbul
Zeytinburnu"
Panamera;Panamera 4;Porsche Panamera 4 - !!! Yabancidan Yabanciya !!!;2010;245.000;Gri;500.000 TL;"01 Ocak
2023";"Antalya
Muratpaşa"
Panamera;Panamera 4S;CABİR'DEN 2018 PORSCHE PANAMERA 4S 2.9 44.000KM'DE HATASIZ;2018;44.000;Siyah;8.400.000 TL;"01 Ocak
2023";"İstanbul
Bahçelievler"
Boxster;S;HATASIZ BOYASIZ TRAMERSİZ Boxster S - 3,2 lt 285 hp + HARDTOP;2005;135.000;Siyah;1.655.500 TL;"01 Ocak
2023";"İzmir
Gaziemir"
Panamera;Panamera Diesel;KARACAK EXCLUSİVE'DEN BAYİ ÇIKIŞLI HATASIZ BOYASIZ TRAMERSİZ;2015;167.500;Siyah;4.100.000 TL;"01 Ocak
2023";"Afyonkarahisar
Merkez"
Panamera;Panamera Diesel;Porsche panamera 2012;2012;161.000;Beyaz;2.670.000 TL;"01 Ocak
2023";"Diyarbakır
Kayapınar"
911;GT3 RS;SS MOTORS BAYİ 2018 PORSCHE 911 GT3 RS-SERAMİK-CAR­BON-LIFT-BOSE;2018;10.265;Siyah;20.650.000 TL;"01 Ocak
2023";"İstanbul
Şişli"
Panamera;Panamera Diesel;KARDAŞ MOTORS TR'de TEK İÇİ KIRMIZI GIRTLAK DOLU TAKAS OLUR;2014;91.000;Siyah;4.200.000 TL;"01 Ocak
2023";"İstanbul
Pendik"
Cayman;GT4 RS;TARGET MOTORS 2022 PORSCHE CAYMAN GT4 RS WEİSSACH EDİTİON;2022;6.001;Gri;18.750.000 TL;"01 Ocak
2023";"İstanbul
Beşiktaş"
Panamera;Panamera 4;CSR MOTORS-2011 PORSCHE PANAMERA 4 CHRONO-PDK-EĞLENCE PAKET-BOSE;2011;268.000;Siyah;1.750.000 TL;"01 Ocak
2023";"Gaziantep
Şehitkamil"
Panamera;Panamera 4S;BT MOTORS 2011 PANAMERA 4S CRONO AIRMATIC SOĞUTMA VERGİ BARIŞLI;2011;125.000;Beyaz;2.300.000 TL;"01 Ocak
2023";"İstanbul
Esenyurt"
Taycan;Taycan;"""OTOROLL"" 2021 PORSCHE TAYCAN SPORT DESİGN 476 Hp";2021;15.000;Gri;4.980.000 TL;"01 Ocak
2023";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;ARS MOTORS PANAMERA,YENİ KASA,BAYİ,HATAS­IZ,CHRONO,VAKUM;2013;210.000;Beyaz;2.925.000 TL;"01 Ocak
2023";"Bursa
Nilüfer"
Cayman;S;CAYMAN S BAYİ İÇİ TABA FATURALI TÜM BAKIMLARI YENİ;2006;154.000;Siyah;1.325.000 TL;"31 Aralık
2022";"İstanbul
Ümraniye"
Panamera;Panamera 4;GARAJ'DAN HATASIZ DOĞUŞ ÇIKIŞLI 2018 PANAMERA4 3.0 340 HP;2018;41.000;Siyah;7.250.000 TL;"31 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;DİLLİCE Motorlu Taşıtlar 2020PORSCHE TAYCAN 4S PERFORMANCE PLUS;2020;11.950;Gri;4.525.000 TL;"31 Aralık
2022";"İstanbul
Kadıköy"
Taycan;4S Performance Plus;FER MOTORS 2021 HATASIZ SPORT DESİGN+ARKA AKS+BURMAST­ER+SOĞUTMA;2021;26.000;Füme;6.100.000 TL;"31 Aralık
2022";"İstanbul
Sarıyer"
718;Cayman;CARENA - 2022 PORSCHE 718 Cayman;2022;6.001;Beyaz;5.450.000 TL;"31 Aralık
2022";"İstanbul
Beşiktaş"
911;Carrera;CARENA - 2022 PORSCHE 911 Carrera;2022;6.001;Beyaz;10.500.000 TL;"31 Aralık
2022";"İstanbul
Beşiktaş"
911;Carrera 4 GTS;MERKAR - 2022 PORSCHE 911 Carrera 4 GTS GÜMÜŞ-BORDO;2022;6.001;Gümüş Gri;14.750.000 TL;"31 Aralık
2022";"İstanbul
Bakırköy"
911;Carrera 4S;2011 PORSCHE CARRERA 4S PDK BOYASIZ HATASIZ 80.000KM;2011;80.000;Siyah;3.950.000 TL;"31 Aralık
2022";"İstanbul
Beşiktaş"
Boxster;Boxster;SAHİBİNDEN 2008 BOXSTER CHRONO PAKET ÖZEL İÇ RENK;2008;109.000;Siyah;1.456.000 TL;"31 Aralık
2022";"Balıkesir
Ayvalık"
Boxster;Boxster;HİS-R MOTORS' 2014 PORSCHE BOXSTER CABRİO 2.7 PDK F1 BAYİ;2014;179.000;Beyaz;2.475.000 TL;"31 Aralık
2022";"İstanbul
Beykoz"
911;Carrera GTS;HANCAR 2022 PORSCHE CARRERA GTS - İÇ- DIŞ GTS;2022;6.500;Beyaz;13.750.000 TL;"31 Aralık
2022";"İstanbul
Eyüpsultan"
718;Cayman;İSTANBUL OTO LUXURY 2018 PORSCHE 718 CAYMAN BAYİİ ÇIKIŞLI;2018;21.000;Füme;3.230.000 TL;"31 Aralık
2022";"İstanbul
Bahçelievler"
Panamera;Panamera Diesel;YENİ KASA MAKYAJLI TÜRKİYEDE EMSALİ YOK;2012;247.000;Siyah;2.550.000 TL;"31 Aralık
2022";"Mersin
Toroslar"
Taycan;4S Performance Plus;METZEL DEN PORSCHE TAYCAN 4S PERFORMANCE PLUS+UZATILMIŞ GARANTİ;2020;10.000;Siyah;4.900.000 TL;"31 Aralık
2022";"İstanbul
Bakırköy"
Cayman;S;WHITE MOTORS BOYASIZ BAYI PORSCHE CAYMAN S 67 BIN KM DE;2011;67.000;Beyaz;2.050.000 TL;"31 Aralık
2022";"İstanbul
Esenyurt"
Taycan;4S;4S Porsche taycan HATASIZ;2020;24.000;Siyah;5.500.000 TL;"31 Aralık
2022";"Sakarya
Hendek"
Taycan;4S Performance Plus;SS MOTORS BAYİ 2020 TAYCAN 4S PERFORMANCE PLUS-Y.EKRANI-CHRONO;2020;12.211;Gri;5.195.000 TL;"31 Aralık
2022";"İstanbul
Şişli"
911;Targa 4 GTS;MARS CAR DAN 2022 TARGA 4 GTS ROADSTER-LIFT-BUR­MESTER-ISITMA-%18;2022;0;Mavi;14.150.000 TL;"31 Aralık
2022";"İstanbul
Kadıköy"
Taycan;Turbo S;YENİKÖY MOTORS 2020 PORSCHE TAYCAN TURBO S- KARBON - BOSE - BAYİ;2020;8.000;Siyah;7.350.000 TL;"31 Aralık
2022";"İstanbul
Sarıyer"
911;Carrera 4S;YENİKÖY MOTORS 2016 911 CARRERA 4S CABRIO - BOSE - SOĞUTMA;2016;42.300;Siyah;7.950.000 TL;"31 Aralık
2022";"İstanbul
Sarıyer"
911;Carrera S;DOĞUŞ-2010-CABRİO CARRERA S -PDK-HARDTO­P-SİYAH/BEJ;2010;85.000;Siyah;3.450.000 TL;"31 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4;"""""GARDEN"""" 2019 SİYAH İÇİ BEJ // BAYİ ÇIKIŞLI / HATASIZ";2019;107.000;Siyah;6.725.000 TL;"31 Aralık
2022";"İstanbul
Ataşehir"
Taycan;Turbo;SAHİBİNDEN 2020 HATASIZ DOĞUŞ GARANTİLİ TAYCAN TURBO;2020;21.500;Siyah;6.350.000 TL;"31 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;WHITE MOTORS 2021 TAYCAN 4S PERFORMANCE PLUS;2021;6.111;Gri;5.350.000 TL;"30 Aralık
2022";"İstanbul
Esenyurt"
Panamera;Panamera Diesel;CHİLA MOTORS HATASIZ BOYASIZ BARIŞLI,4 ISITMA,4 SOĞUTMA,AİR;2012;160.000;Beyaz;2.850.000 TL;"30 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;HRN AUTO PORSCHE PANAMERA CHRONO PUSULA +VAKUM+CARBON DİREKSİYON;2013;167.000;Beyaz;3.750.000 TL;"30 Aralık
2022";"İstanbul
Silivri"
Panamera;Panamera Diesel;İLKAY ATAR MNG 2013 Model Porsche Panamera Diesel Platinum Edt.;2013;263.000;Beyaz;2.599.000 TL;"30 Aralık
2022";"İzmir
Balçova"
911;Carrera 4S;RAIN CAR DAN PORSCHE 911 CARRERA 4S *ARKA AKS* *2021*;2021;6.100;Füme;13.889.000 TL;"30 Aralık
2022";"İstanbul
Kadıköy"
Panamera;Panamera 4S;2011 Porsche Panamera 4S 400 BG 4x4 -BAYI CIKISLI-HATASZ BOYASZ;2011;93.500;Beyaz;2.925.000 TL;"30 Aralık
2022";"Denizli
Merkezefendi"
Taycan;4S Performance Plus;QUATTRO MOTORS PORSCHE TAYCAN 4S PERFORMANCE PLUS 9000 KM;2020;9.000;Siyah;5.250.000 TL;"30 Aralık
2022";"Bursa
Nilüfer"
Taycan;Turbo S;METZEL DEN 2020 PORSCHE TAYCAN TURBO S-21 JANT+AKS+BAYİİ ÇIKISLI;2020;19.000;Siyah;5.750.000 TL;"30 Aralık
2022";"İstanbul
Bakırköy"
Panamera;Panamera Diesel;HATASIZ BOYASIZ 2012 PORSCHE PANAMERA 3.0 DİESEL 3.0 V6 TAM DOLU;2012;245.000;Beyaz;2.750.000 TL;"30 Aralık
2022";"Gaziantep
Şehitkamil"
Panamera;Panamera Diesel;SAHİBİNDEN PANAMERA 2012 MODEL FATURALI;2012;242.000;Siyah;1.725.000 TL;"30 Aralık
2022";"İstanbul
Büyükçekmece"
Panamera;Panamera 4S;GARAGE BURSA PORSCHE PANAMERA 4S SPORT DİZAYN+PDK+SPOR EGSOZ;2020;22.500;Beyaz;9.680.000 TL;"30 Aralık
2022";"Bursa
Nilüfer"
Taycan;4S Performance Plus;GALLERİA-2020 PORSCHE TAYCAN 4S PERFORMANCE PLUS-DISTRONIC-BOSE;2020;13.973;Beyaz;4.550.000 TL;"30 Aralık
2022";"İstanbul
Şişli"
Cayman;Cayman;2010 PORSCHE CAYMAN 2.9 BOSE_ISITMA_CH­RONO_94.359KM;2010;94.359;Kahverengi;1.595.000 TL;"30 Aralık
2022";"İstanbul
Kadıköy"
Taycan;4S Performance Plus;cars of FERRO PORSCHE TAYCAN 4S PERFORMANCE PLUS HEAD-UP 571HP;2020;0;Füme;4.900.000 TL;"30 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera 4;ZRD MOTOR'S DAN 2011 MODEL PORSCHE PANEMERA 4 - 79.500 KM;2011;79.500;Beyaz;2.089.000 TL;"30 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;MARSALA İNTERİOR BURMESTER SOĞUTMA KÖR NOKTA OTONOM TAM DOLU;2012;210.000;Beyaz;2.750.000 TL;"30 Aralık
2022";"Bursa
Nilüfer"
911;Turbo;SS MOTORS 2008 911 TURBO-600 HP-FACELIFT-CHR­ONO-BOSE-HAFIZA;2008;94.472;Siyah;3.400.000 TL;"30 Aralık
2022";"İstanbul
Şişli"
Panamera;Panamera 4 - 10 Years Edition;EKCAR'DAN 2020 (%18KDV) PANAMERA 4 - 10 YEARS EDITION HATASIZ;2020;48.000;Siyah;7.252.000 TL;"30 Aralık
2022";"İstanbul
Bağcılar"
Panamera;Panamera Diesel;SAHİBİNDEN EMSALSİZ DOLULUKTA PORSCHE PANAMERA;2015;114.500;Beyaz;4.000.000 TL;"30 Aralık
2022";"Adana
Sarıçam"
Cayman;S;'GALATA' 2012 PORSCHE CAYMAN S 987/2 HATASIZ BAYİİ...;2012;155.000;Siyah;2.750.000 TL;"30 Aralık
2022";"İstanbul
Beyoğlu"
;;;;;;;;
Boxster;Boxster;GALERİ MODA DAN PORSCHE BOXSTER CABRİO HATASIZ BOYASIZ;2014;220.100;Beyaz;2.165.000 TL;"30 Aralık
2022";"Antalya
Kepez"
Panamera;Panamera 4S;2012 BAYİ İÇİ KIRMIZI FACE LİFT CHRONO KARBON PANAMERA 4S;2012;258.000;Beyaz;2.200.000 TL;"30 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;PORSCHE TAYCAN 4S PERFORMANCE PLUS-BOYASIZ-BOSE MUSİC-ISTMA;2020;20.000;Mavi;4.585.000 TL;"30 Aralık
2022";"Ankara
Çankaya"
Taycan;4S Performance Plus;Porsche taycan 4s pp+ paket;2021;4.200;Gri;5.300.000 TL;"30 Aralık
2022";"İstanbul
Sarıyer"
Taycan;4S Performance Plus;VOX'DAN 2022 PORSCHE TAYCAN 4S PERFORMANCE PLUS DOĞUŞ ÇIKIŞLI;2022;9.001;Gri;6.750.000 TL;"30 Aralık
2022";"İstanbul
Sarıyer"
911;Carrera 4S;"SS MOTORS 2013 911 CARRERA 4S-SOĞUTMA-CH­RONO-BOSE-20"" JANT-BAYİ";2013;79.169;Siyah;5.450.000 TL;"30 Aralık
2022";"İstanbul
Şişli"
Taycan;4S;STELLA MOTORS 2020 PORSCHE TAYCAN 4S 530 HP;2020;30.000;Siyah;5.750.000 TL;"30 Aralık
2022";"İstanbul
Beykoz"
Taycan;4S Performance Plus;2022 DOĞUŞ ÇIKIŞLI TAYCAN 4S PERFORMANCE PLUS BOYASIZ;2022;6.500;Siyah;6.900.000 TL;"30 Aralık
2022";"Antalya
Serik"
Panamera;Panamera 4;AWCI MOTORS 2021 PORSCHE PANAMERA 4 EXECUTIVE Ö. SİPARİŞ CARMINE;2021;20.000;Kırmızı;8.900.000 TL;"30 Aralık
2022";"İstanbul
Bakırköy"
911;Carrera 4S;MEHCAR-CARRERA 4S PDK TECHART -SPOR EGSOZ-SOGUTMA-VERGİ BARİSLİ;2012;107.000;Beyaz;5.190.000 TL;"30 Aralık
2022";"İstanbul
Küçükçekmece"
Taycan;4S Performance Plus;ALBAYRAC 2021 TAYCAN 4S PERFORMANCE PLUS ''BAYİ, SPORT DESIGN'';2021;7.430;Füme;5.790.000 TL;"30 Aralık
2022";"İstanbul
Beşiktaş"
911;Carrera 4S;STATÜ MOTORSDAN PORSCHE 911 CARRERA 4S;2006;63.000;Siyah;3.000.000 TL;"30 Aralık
2022";"Denizli
Merkezefendi"
Panamera;Panamera Diesel;2015 PORSCHE PANAMERA DİESEL -HATASIZ-BOYAS­IZ-FULL-BAYİİ-;2015;266.800;Beyaz;4.270.000 TL;"30 Aralık
2022";"Ankara
Çankaya"
Panamera;Panamera Diesel;MAKYAJLI TAM DOLU VERGİ BARIŞLI HATASIZ BOYASIZ İÇİ BEJ;2014;155.000;Beyaz;3.499.000 TL;"30 Aralık
2022";"İzmir
Bayraklı"
Panamera;Panamera Diesel;SAHİBİNDEN HATASIZ SATILIK;2013;150.000;Beyaz;2.900.000 TL;"30 Aralık
2022";"Ankara
Altındağ"
Panamera;Panamera Diesel;H&B&O AUTO DAN 2012 MODEL Panamera 3.0 D 189.000 KM DE TAM ÖTV;2012;189.000;Siyah;2.500.000 TL;"29 Aralık
2022";"Samsun
Atakum"
Panamera;Panamera Turbo;2010 PORSCHE PANAMERA TURBO 500 HP 116.500KM;2010;116.500;Siyah;3.500.000 TL;"29 Aralık
2022";"Ankara
Altındağ"
Panamera;Panamera Diesel;BAYİ CIKIŞLI HATASIZ BOYASIZ;2012;283.000;Beyaz;3.500.000 TL;"29 Aralık
2022";"İstanbul
Sultangazi"
Taycan;4 Cross Turismo;BAYİ/TAYCAN 4CORSS TURİSMO/AİRMATİC/21 JNT/ISTMA/PERFORMANS PLS;2022;6.100;Siyah;6.500.000 TL;"29 Aralık
2022";"İstanbul
Bağcılar"
911;Turbo S Cabriolet;TARGET MOTORS 2020 PORSCHE 911 TURBO S CABRİO+LİFT İNG+SERAMİK;2020;17.177;Siyah;15.250.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
Taycan;Taycan;DOĞUŞ OTO BAYİ ÇIKIŞLI-NOKTA HATASIZ DOLU BİR ARAÇ;2021;38.000;Siyah;4.950.000 TL;"29 Aralık
2022";"İstanbul
Sarıyer"
Panamera;Panamera 4 E-Hybrid;L&S MOTORS-2022 PORSCHE PANAMERA 4 E-HYBRİD HEAD UP+ARKA AKS HZR;2022;6.001;Siyah;11.350.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera 4S E-Hybrid;L&S MOTORS-2022 PORSCHE PANAMERA 4S E-HYBRİD ARKA AKS+HEAD UP;2022;6.001;Siyah;13.000.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;2015 PANAMERA DİESEL / BAYİ / VAKUM / CHRONO / PUSULA / BOSE;2015;203.000;Beyaz;3.750.000 TL;"29 Aralık
2022";"Ankara
Yenimahalle"
Panamera;Panamera Diesel;M2C GROUP 2012 PANAMERA 3.0 DIESEL AİR CHORONO ISIT SOĞ BOSE.;2012;276.000;Beyaz;2.275.000 TL;"29 Aralık
2022";"Bursa
Osmangazi"
Panamera;Panamera Diesel;HSN MOTORS 2012 PORSHE PANAMERA DİESEL TAM ÖTV;2012;290.000;Beyaz;2.190.000 TL;"29 Aralık
2022";"İstanbul
Çekmeköy"
911;Targa 4S;2021 PORSCHE TARGA 4S SİYAH / KIRMIZI ARKA AKS LİFT !!!;2021;14.500;Siyah;12.950.000 TL;"29 Aralık
2022";"İstanbul
Bakırköy"
911;Carrera;PRESTİJ PLAZA 2011 PORSCHE 911 CARRERA CABRIO PDK 345 HP;2011;88.000;Beyaz;3.700.000 TL;"29 Aralık
2022";"İstanbul
Ataşehir"
Taycan;4S Performance Plus;2021 PORSCHE TAYCAN 4S PERFORMANCE PLUS OTOMATİK;2021;40.000;Gri;5.100.000 TL;"29 Aralık
2022";"İstanbul
Beykoz"
Panamera;Panamera 4S;DOĞUŞ ÇIKIŞLI FULL TR'DE BU KM YOK.;2012;36.000;Siyah;3.000.000 TL;"29 Aralık
2022";"İzmir
Konak"
Taycan;4S Performance Plus;Taycan 4s performance plus;2020;4.500;Siyah;5.000.000 TL;"29 Aralık
2022";"İstanbul
Büyükçekmece"
Taycan;Turbo S;DOĞUŞ BAYİ ÇIKIŞLI ÖZEL SİPARİŞ HATASIZ BOYASIZ -KARBON-ARKA AKS;2020;15.000;Beyaz;6.500.000 TL;"29 Aralık
2022";"Samsun
İlkadım"
Panamera;Panamera 4S;2012 BAYİ PANAMERA 4S 400 HP 135.000 KM SOĞUTMA ISITMA BOSE;2012;135.000;Siyah;2.900.000 TL;"29 Aralık
2022";"İstanbul
Esenler"
;;;;;;;;
Boxster;Boxster;SAHİBİNDEN HATASIZ 2016 MODEL PORSCHE 718 BOXTER 44000 KM DE;2016;44.000;Beyaz;3.200.000 TL;"29 Aralık
2022";"Antalya
Alanya"
Panamera;Panamera Diesel;SAHİBİNDEN PANAMERA DİESEL 2012 ISITMA - SOĞUTMA - CRONE;2012;245.000;Siyah;2.099.000 TL;"29 Aralık
2022";"İstanbul
Pendik"
Panamera;Panamera 4S;GALLERY 2013 BAYİ BOYASIZ 13 BİN KM'DE PANAMERA 4S SOĞUTMA+BOSE;2013;13.000;Siyah;4.750.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
Panamera;Panamera Diesel;PANAMERA 3.0 D+BAYi+CARBON DİREKSİYON+EKR­AN+NAVİ+PUSULA;2012;192.500;Beyaz;2.295.000 TL;"29 Aralık
2022";"İstanbul
Bağcılar"
Taycan;4S Performance Plus;MAM MOTORS 4S PERFORMANCE PLUS AKS+GECEGÖRÜŞ­+MATRİX+MASAJ;2020;15.000;Lacivert;5.200.000 TL;"29 Aralık
2022";"İstanbul
Ümraniye"
Panamera;Panamera 4;TARGET MOTORS 2011 PORSCHE PANAMERA 4 3.6 HATASIZ BAYİ;2011;197.000;Beyaz;2.100.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
911;Turbo;- YENİKÖY MOTORS İZMİR - 2008 PORSCHE 911 TURBO - CHRONO - BOSE;2008;136.816;Siyah;2.890.000 TL;"29 Aralık
2022";"İzmir
Bayraklı"
Cayman;Cayman;ADRESSAUTO BODRUM 2010 PORSCHE CAYMAN CAYMAN 2.9 DOĞUŞ BAYİİ;2010;144.400;Siyah;1.690.000 TL;"29 Aralık
2022";"Muğla
Bodrum"
Panamera;Panamera Diesel;2012 PORSHE PANAMERA DİESEL HATASIZ BOYASIZ TAM ÖTV;2012;310.000;Beyaz;2.490.000 TL;"29 Aralık
2022";"Ankara
Keçiören"
Panamera;Panamera Diesel;GALLERİ BURAK PANAMERA DİESEL EMSALSİZ TEMİZLİKTE KUSURSUZ;2012;185.000;Beyaz;2.465.000 TL;"29 Aralık
2022";"Antalya
Muratpaşa"
Taycan;4S Performance Plus;*SAPAN AUTOMOBILE* TAYCAN 4S PERFORMANCE PLUS BOSE 21 JANT;2020;21.000;Siyah;4.375.000 TL;"29 Aralık
2022";"İstanbul
Bağcılar"
911;Carrera 4;MANUEL VITESLI SPECİAL EDITION;1999;116.000;Siyah;2.150.000 TL;"29 Aralık
2022";"İstanbul
Sarıyer"
Taycan;4S Performance;ENDORA MOTORS'dan 2020 TAYCAN 4S PERFORMANCE 9.500 KM'de BOYASIZ;2020;9.500;Siyah;5.999.900 TL;"29 Aralık
2022";"Ankara
Akyurt"
Taycan;4S Performance Plus;"""2020"" PORCHE TAYCEN 4s PERFORMANCE PLUS/ARKA AKS/AİRMATİC";2020;52.000;Lacivert;4.320.000 TL;"29 Aralık
2022";"İstanbul
Başakşehir"
Panamera;Panamera 4S;ARS MOTORS 2011 PORSCHE PANAMERA 4S;2011;128.000;Beyaz;2.575.000 TL;"29 Aralık
2022";"İstanbul
Beşiktaş"
